4.371461908109985472e+01,-6.777094475142443741e+01
3.991358047475577564e+01,-6.196736943779704632e+01
3.317354753595419226e+01,-4.673619396988519270e+01
3.257793354568502764e+01,-4.880930297205095769e+01
3.222200038071470374e+01,-5.026967472286572303e+01
3.912516521252735657e+01,-6.123430553222136297e+01
3.105590961885648937e+01,-4.953783409896296064e+01
2.295148265101638430e+01,-3.530891448586455539e+01
1.508104349200728223e+01,-2.206826543241599126e+01
1.239756312602940724e+01,-1.770089879791894916e+01
-1.762834123286746379e+00,4.776289210461300172e+00
-2.236953007170524899e+01,3.687031579497990208e+01
-8.412507587478712523e+00,1.539651738722025875e+01
4.112792266481667269e+01,-6.062702608100213553e+01
4.553205831225655231e+01,-7.114661090088564777e+01
4.998648058283520612e+01,-7.538727523017452370e+01
4.839612198545848543e+01,-7.390978677804912422e+01
4.804091405774640577e+01,-7.640923570372866891e+01
4.566273753213751263e+01,-7.058797387451502914e+01
4.695197112549116270e+01,-7.403067158228338940e+01
4.738675238537599910e+01,-7.277790184428734221e+01
3.190489458132302758e+01,-4.992942723499592717e+01
1.941226109684966872e+01,-2.918283949704456148e+01
5.746216872109602747e+00,-7.347589323979264009e+00
-1.627582159428057906e+01,2.774201806148361626e+01
-1.411721021074848004e+01,2.480463197353584093e+01
5.485306813969727102e+01,-8.447120652277307329e+01
4.404787174464748745e+01,-6.771430209446266701e+01
4.061144612222099681e+01,-6.112314344244529707e+01
4.944704259552737824e+01,-7.736047065884470442e+01
5.431587430573372899e+01,-8.144015719292777078e+01
4.441787464327776291e+01,-6.799809655183970847e+01
2.896227351370382763e+01,-4.629459392809593510e+01
3.708306418300107765e+01,-5.486766305213673434e+01
2.814099706593703232e+01,-4.341493421995696878e+01
2.289488766646567086e+01,-3.431316678410610876e+01
7.274626817375459353e+00,-9.636194932588496798e+00
-1.663116930232098767e+01,2.906938202265857640e+01
-1.223508461945476000e+01,2.073483609089406343e+01
5.490328834499661781e+01,-8.443912601183953370e+01
5.828685328654304243e+01,-9.043240284931660256e+01
3.625312221570327864e+01,-5.588403687554232135e+01
4.773626894479087213e+01,-7.567057152839852563e+01
4.373748706454848190e+01,-6.928791357605325629e+01
4.371592108617913652e+01,-6.912557931460904115e+01
4.333510620853992634e+01,-6.719665904970611336e+01
4.032119975792200250e+01,-6.192752184159191842e+01
2.159817570340292647e+01,-3.268368645084463253e+01
2.460408738802539119e+01,-3.760521206668760641e+01
8.985373347678017097e+00,-1.250363679559031560e+01
-1.336971696789314379e+01,2.476315587859110323e+01
3.208361970578537381e+01,-4.900360768317504068e+01
3.263151387725146435e+01,-5.082625131935527918e+01
2.881236944997775495e+01,-4.437459101613627865e+01
3.109072743646572334e+01,-4.743233635448953578e+01
2.575670869968868004e+01,-4.076394638732245568e+01
2.617783801382848807e+01,-3.874767356737700652e+01
2.233942168066784362e+01,-3.443036462318435298e+01
1.798364608800371656e+01,-2.673226575245969627e+01
1.019150965750706384e+01,-1.403032431077611264e+01
-4.528141777452039385e+00,8.779354862077187960e+00
-2.351483286168953768e+01,4.091880703362020455e+01
4.530045554934031315e+01,-7.125619246367990911e+01
-2.017044602369648132e+01,3.553488087525452244e+01
4.980412981881980272e+01,-7.389066773712451663e+01
3.836373644724231013e+01,-5.884413581956280126e+01
4.901045374379908282e+01,-7.463399388322571326e+01
4.446399829686012595e+01,-7.081660888759051886e+01
4.687510378950595680e+01,-7.372596348071145655e+01
3.750171135472286466e+01,-6.002317473594212771e+01
4.371428419073453142e+01,-6.948440606996948077e+01
3.143446388928738244e+01,-4.953791370847908127e+01
2.205820998368592711e+01,-3.320660520788693049e+01
6.372251276734336223e+00,-8.844676012869829407e+00
-1.218905163375884726e+01,2.132947273302356450e+01
3.978606453465496173e+01,-6.129588296232806499e+01
-2.046981977149339826e+01,3.282732538909895226e+01
3.653836630064344604e+01,-5.538724489922358885e+01
3.319850020212312813e+01,-4.998061897702540080e+01
3.479570435708572518e+01,-5.436903273276865889e+01
3.686724599544534442e+01,-5.637894826488961542e+01
3.685166681510259679e+01,-5.887790230072759101e+01
3.626555012957332025e+01,-5.652791187575166987e+01
4.386589788463478357e+01,-6.851799538514984533e+01
3.154344611700640399e+01,-4.874124498023206087e+01
1.787569502302761748e+01,-2.633399966619699129e+01
4.979679442613867302e+00,-6.341541015801549719e+00
-1.683713538133956433e+01,2.927494709972786069e+01
4.837656764366857942e+01,-7.691084178099052338e+01
-1.867228618586700861e+01,3.222782384577902093e+01
4.762914835932140534e+01,-7.384016761551302466e+01
3.860159048233129653e+01,-5.887133124210852486e+01
4.483056682691127293e+01,-7.139097761805724929e+01
4.430030899559383784e+01,-6.753447255390129556e+01
4.674298016424593527e+01,-7.273645821454556426e+01
4.293373905774744514e+01,-6.557315700461221297e+01
3.559761892756268509e+01,-5.510796588773001758e+01
3.253716238318195764e+01,-4.991012053403814264e+01
2.034610075163244858e+01,-3.090193351920060039e+01
7.575044380009649636e+00,-1.003110608948301596e+01
-1.736642533951381040e+01,3.182851770936684943e+01
2.275994532022748018e+01,-3.477475110680745018e+01
2.632624757039420160e+01,-4.077373123544216327e+01
3.174410209122916626e+01,-4.878645102862967775e+01
3.145461544582208901e+01,-4.788828108556068486e+01
3.099376552777916416e+01,-4.878064662257647655e+01
1.640173859433913961e+01,-2.362734549260120787e+01
1.330265308561066817e+01,-1.935645041076039874e+01
5.528007020267517113e+00,-7.163680993242688366e+00
-6.908854588033157995e+00,1.189755853247471151e+01
-3.288842408959409624e+01,5.385178372672991287e+01
4.212461242634243064e+01,-6.696740379870901450e+01
3.966654316255676349e+01,-6.243903839334871719e+01
-2.757308718494244104e+01,4.719371583216165789e+01
3.984799320389473110e+01,-6.033115729300444485e+01
3.330052142245782676e+01,-5.256551718765796721e+01
3.307127704760802800e+01,-5.195361547775107880e+01
3.505124006062320063e+01,-5.479202424370775759e+01
3.876632832830119213e+01,-5.962049641163536506e+01
3.556574404520080890e+01,-5.699711264652698617e+01
2.577945832196956033e+01,-3.913664136313155240e+01
1.338950321422572820e+01,-1.866042533645594759e+01
1.223666939045962687e+00,-7.923365290242113668e-01
-1.806410937540658423e+01,3.154166157370496748e+01
4.040377703304751833e+01,-6.332633174641559037e+01
4.220295807607649863e+01,-6.591281134678388298e+01
-2.461794292152818286e+01,3.924961999432075999e+01
3.407346366324657083e+01,-5.293224806030466567e+01
3.912770745203225431e+01,-5.837038446257015778e+01
3.112902734672746163e+01,-4.874259047690432567e+01
3.806501185963415423e+01,-5.940321490738849519e+01
4.169909157630728913e+01,-6.491743629411901395e+01
3.577474867157159366e+01,-5.539286193900401400e+01
1.800026593314185774e+01,-2.697318564079451875e+01
1.744892039714200749e+01,-2.613508067864976425e+01
2.335025635167829794e+00,-1.771741545936962092e+00
-2.230904308441945716e+01,3.830103575796529469e+01
5.597865601107793765e+01,-8.599189964866464209e+01
4.091531211912296584e+01,-6.338658265502840550e+01
-1.982527328599104166e+01,3.501009115858358456e+01
3.374998991708310569e+01,-5.333121392319115017e+01
4.043301681380769708e+01,-6.262061847909825474e+01
3.698245556213344543e+01,-5.693460027490659314e+01
3.838626001606883165e+01,-5.863145545710897721e+01
4.510434698924116503e+01,-7.068318872815338239e+01
3.265467542534541678e+01,-4.927031005481937598e+01
2.495942645312144847e+01,-3.847069450549199843e+01
2.066796645708659597e+01,-3.166467614612927051e+01
3.860684891050112810e+00,-3.810101867354769745e+00
-1.842151402684759987e+01,3.138361375640586814e+01
2.407485396561996893e+01,-3.570750098896723301e+01
2.151360043370577202e+01,-3.268300269906239919e+01
2.715780140749608762e+01,-4.112092880191729449e+01
